hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
37, 2700.00000, 1582.95, 22.9898, 1580.35, 23.5441, 1598.01, 22.6589
38, 0.00000, 1517.03, 22.4208, 1571.09, 23.0304, 1595.36, 21.9315
38, 900.00000, 1520.46, 21.911, 1569.16, 22.1717, 1588.99, 21.4938
38, 1800.00000, 1518.8, 22.2687, 1529.75, 22.5143, 1523.8, 21.8082
38, 2700.00000, 1502.28, 22.4245, 1528.97, 22.6043, 1490.84, 22.1217
39, 0.00000, 1480.53, 22.3927, 1533.96, 22.7207, 1493.89, 22.1725
39, 900.00000, 1503.68, 22.0885, 1522.16, 22.4666, 1503.11, 21.8256
39, 1800.00000, 1488.08, 22.3889, 1526.88, 22.6238, 1516.84, 21.9673
39, 2700.00000, 1503.81, 21.8072, 1566.32, 22.0406, 1549.78, 21.4089
40, 0.00000, 1507.23, 21.5599, 1589.13, 21.7758, 1549.62, 21.3428
40, 900.00000, 1574.81, 21.1352, 1673.7, 21.284, 1610.52, 21.1853
40, 1800.00000, 1628.12, 20.8029, 1728.26, 20.9898, 1624.07, 21.0819
40, 2700.00000, 1626.43, 20.5372, 1696.64, 20.9061, 1625.42, 20.7938
41, 0.00000, 1620.12, 20.553, 1689.55, 20.7036, 1635.58, 20.4984
41, 900.00000, 1787.16, 20.0245, 1804.81, 20.1026, 1778.51, 20.161
41, 1800.00000, 1819.52, 19.7518, 1874.02, 19.8159, 1909.69, 19.7039
41, 2700.00000, 1904.52, 19.2553, 1928.56, 19.9988, 1968.43, 20.0445
42, 0.00000, 1919.84, 19.5338, 1947.4, 19.8374, 1933.79, 19.7797
42, 900.00000, 2029.49, 18.8889, 2046.3, 19.0553, 2020.99, 19.4214
42, 1800.00000, 1985.47, 19.0568, 2019.73, 19.3615, 1992.99, 19.7003
42, 2700.00000, 1984.18, 19.051, 1975.77, 19.668, 1998.63, 20.061
43, 0.00000, 2001.7, 19.0859, 1933.97, 19.829, 1963.01, 20.0368
43, 900.00000, 2031.15, 18.5012, 1973.61, 19.5343, 2012.63, 19.7573
43, 1800.00000, 1979.9, 19.0945, 2016.75, 19.7205, 2042.81, 19.9227
43, 2700.00000, 1950.17, 19.1161, 2028.09, 19.6091, 2043.84, 19.8461
44, 0.00000, 1985.1, 19.1918, 2038.8, 19.5791, 2067.37, 19.7594
44, 900.00000, 1948.11, 19.2268, 1976, 19.5733, 2015.79, 19.9399
44, 1800.00000, 1943.55, 19.0826, 1952.33, 19.4616, 1972.55, 19.6777
44, 2700.00000, 1916.42, 19.2853, 1955.07, 19.6624, 1974.58, 19.7309
45, 0.00000, 1906.49, 19.2771, 1945.31, 19.7351, 1974.16, 19.6195
45, 900.00000, 1813.82, 19.9444, 1869.81, 20.1562, 1872.73, 20.1027
45, 1800.00000, 1822.43, 19.7855, 1829.56, 20.3144, 1863.89, 20.1309
45, 2700.00000, 1807.38, 19.9135, 1823.72, 20.3338, 1882.31, 20.1579
46, 0.00000, 1821.45, 19.8715, 1871.85, 20.3766, 1843.44, 20.4166
46, 900.00000, 1689.97, 19.718, 1731.55, 20.2, 1701.83, 20.3441
46, 1800.00000, 1617.07, 19.7465, 1656.57, 20.1852, 1681.92, 20.6281
46, 2700.00000, 1599.07, 19.7941, 1646.3, 20.3316, 1637.24, 20.6079
47, 0.00000, 1577.2, 19.8609, 1610.31, 20.5055, 1621.33, 20.7587
47, 900.00000, 1430.35, 20.7037, 1468.15, 20.9552, 1467.75, 21.1595
47, 1800.00000, 1392.21, 20.3887, 1418.94, 20.6367, 1435.24, 21.0123
47, 2700.00000, 1348.16, 20.1938, 1397.21, 20.6034, 1420.74, 20.9982
48, 0.00000, 1356.76, 20.2603, 1412.1, 20.6552, 1411.59, 20.9076
48, 900.00000, 1329.33, 19.8688, 1401.33, 20.2168, 1398.33, 20.4458
48, 1800.00000, 1305.75, 19.7008, 1358.29, 19.8503, 1379.25, 20.3458
48, 2700.00000, 1274.51, 19.5407, 1319.86, 19.8001, 1327.96, 20.1816
49, 0.00000, 1261.76, 19.3046, 1309.95, 19.5789, 1297.32, 19.9176
49, 900.00000, 1241.56, 19.5249, 1286.24, 19.7381, 1293.87, 19.8067
49, 1800.00000, 1255.82, 19.5632, 1284.81, 19.819, 1291.19, 19.8532
49, 2700.00000, 1236.91, 19.457, 1259.55, 19.6987, 1266.22, 19.711
50, 0.00000, 1241.7, 19.448, 1263.73, 19.6693, 1261.85, 19.7071
50, 900.00000, 1283.97, 19.0002, 1304.23, 19.297, 1295.39, 19.2143
50, 1800.00000, 1257.24, 19.2349, 1271.31, 19.3952, 1271.96, 19.3848
50, 2700.00000, 1274.16, 18.9516, 1294.34, 19.2045, 1291.53, 19.2175
51, 0.00000, 1261.98, 18.8254, 1280.31, 19.0811, 1271.94, 19.0563
51, 900.00000, 1312.99, 18.5801, 1301.78, 18.7067, 1303.53, 18.5349
51, 1800.00000, 1272.86, 18.4161, 1288.53, 18.639, 1293.4, 18.5779
51, 2700.00000, 1297.15, 18.4116, 1318.71, 18.8012, 1316.71, 18.6387
52, 0.00000, 1294.71, 18.3568, 1297.1, 18.6437, 1315.08, 18.5788
52, 900.00000, 1271.23, 18.8067, 1317.13, 18.6769, 1328.5, 18.6252
52, 1800.00000, 1295.91, 18.902, 1361.28, 18.9144, 1375.31, 18.9522
52, 2700.00000, 1316.99, 18.6606, 1384.94, 18.4869, 1412.48, 18.8216
53, 0.00000, 1320.26, 18.5576, 1378.04, 18.4951, 1408.3, 18.7371
53, 900.00000, 1391.13, 18.3646, 1444.99, 18.2645, 1434.33, 18.6219
53, 1800.00000, 1407.78, 18.3449, 1456.8, 18.3942, 1473.71, 18.5944
53, 2700.00000, 1463.65, 18.6609, 1511.65, 18.4089, 1519.78, 18.6235
54, 0.00000, 1488.37, 18.6417, 1539.12, 18.4239, 1511.56, 18.5065
54, 900.00000, 1631.88, 18.2285, 1710.61, 18.1714, 1682.03, 18.0351
54, 1800.00000, 1623.83, 18.2469, 1700.76, 18.222, 1665.87, 17.9599
54, 2700.00000, 1638, 18.4027, 1749.59, 18.6479, 1712.88, 18.3069
55, 0.00000, 1658.41, 18.5652, 1772.18, 18.7294, 1739.42, 18.4643
55, 900.00000, 1823.68, 18.6493, 1854.82, 18.7908, 1805.57, 18.5538
55, 1800.00000, 1821.98, 19.0106, 1806.09, 19.1715, 1768.19, 18.7897
55, 2700.00000, 1835.53, 19.1922, 1753.92, 19.2922, 1781.92, 18.9416
56, 0.00000, 1805.28, 19.3922, 1736.07, 19.6505, 1771.79, 19.3876
56, 900.00000, 1843.5, 19.6405, 1791.83, 20.2476, 1794.56, 19.7963
56, 1800.00000, 1801.15, 20.2904, 1734.27, 20.7185, 1747.83, 20.4277
56, 2700.00000, 1794.16, 20.4409, 1717.68, 20.9999, 1729.62, 20.8126
57, 0.00000, 1805.46, 20.8948, 1720.61, 21.4716, 1763.31, 21.2687
57, 900.00000, 1808.08, 20.9681, 1747.7, 21.4767, 1797.45, 21.1801
57, 1800.00000, 1815.26, 20.9668, 1747.88, 21.3691, 1800.03, 20.7101
57, 2700.00000, 1802.4, 20.9348, 1763.45, 21.2934, 1820.65, 20.6345
58, 0.00000, 1789.57, 20.4896, 1789.65, 21.0827, 1807.55, 20.4578
58, 900.00000, 1799.45, 20.2837, 1878.46, 20.3947, 1859.5, 19.9749
58, 1800.00000, 1767.81, 20.4431, 1861.39, 20.5192, 1858.49, 20.2302
58, 2700.00000, 1746.01, 20.3744, 1843.4, 20.4683, 1816.73, 20.452
59, 0.00000, 1723.45, 20.4527, 1838.37, 20.2736, 1767.56, 20.4591
59, 900.00000, 1732.7, 20.4938, 1828.96, 20.1984, 1769.91, 20.2818
59, 1800.00000, 1735.33, 20.8092, 1772.44, 20.8048, 1717.03, 20.7922
59, 2700.00000, 1730.2, 21.094, 1809.29, 20.9259, 1746.53, 20.988
60, 0.00000, 1702.09, 21.441, 1721.41, 21.314, 1691.21, 21.1378
60, 900.00000, 1723.46, 21.4873, 1712.03, 21.5876, 1740.62, 21.1114
60, 1800.00000, 1671.03, 21.7906, 1664.14, 21.9237, 1706.92, 21.4912
60, 2700.00000, 1689.95, 21.6022, 1639.99, 21.9014, 1681.38, 21.249
61, 0.00000, 1686.64, 21.3235, 1662.23, 21.8073, 1689.28, 21.0455
61, 900.00000, 1699.61, 20.9429, 1721.85, 21.5939, 1714.31, 20.9824
61, 1800.00000, 1673.48, 20.783, 1702.23, 21.2674, 1705.58, 20.7628
61, 2700.00000, 1674.65, 20.4922, 1707.25, 21.2467, 1711.99, 20.5104
62, 0.00000, 1662.44, 20.3054, 1696.58, 21.0267, 1678.87, 20.2432
62, 900.00000, 1631.44, 20.1241, 1699.68, 20.429, 1645.27, 20.2188
62, 1800.00000, 1589.4, 20.2992, 1674.25, 20.4602, 1619.55, 20.3012
